product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
1410,73,Kitchen Tools_1410,Home & Kitchen,Kitchen Tools,526.59,1291.26,12.15
1411,22,Bedding_1411,Home & Kitchen,Bedding,324.87,784.77,22.91
1412,47,Home Decor_1412,Home & Kitchen,Home Decor,438.33,869.44,18.59
1413,74,Home Decor_1413,Home & Kitchen,Home Decor,1796.92,3873.94,11.97
1414,95,Kitchen Tools_1414,Home & Kitchen,Kitchen Tools,615.08,1198.9,23.66
1415,39,Kitchen Tools_1415,Home & Kitchen,Kitchen Tools,1598.83,3753.87,20.56
1416,123,Home Decor_1416,Home & Kitchen,Home Decor,708.49,1296.3,21.29
1417,72,Kitchen Tools_1417,Home & Kitchen,Kitchen Tools,1197.9,2941.5,7.89
1418,99,Bedding_1418,Home & Kitchen,Bedding,1990.07,3184.23,12.05
1419,106,Storage_1419,Home & Kitchen,Storage,905.28,1957.91,17.03
1420,63,Bedding_1420,Home & Kitchen,Bedding,362.62,884.22,12.66
1421,138,Storage_1421,Home & Kitchen,Storage,1123.62,2181.91,21.43
1422,135,Storage_1422,Home & Kitchen,Storage,258.87,566.0,16.56
1423,1,Home Decor_1423,Home & Kitchen,Home Decor,1435.88,2381.71,9.07
1424,35,Kitchen Tools_1424,Home & Kitchen,Kitchen Tools,788.56,1515.08,23.42
1425,36,Kitchen Tools_1425,Home & Kitchen,Kitchen Tools,1831.59,3291.27,10.89
1426,108,Home Decor_1426,Home & Kitchen,Home Decor,1686.98,3385.18,9.85
1427,37,Home Decor_1427,Home & Kitchen,Home Decor,206.14,319.84,12.55
1428,14,Kitchen Tools_1428,Home & Kitchen,Kitchen Tools,1422.63,2656.31,19.03
1429,41,Kitchen Tools_1429,Home & Kitchen,Kitchen Tools,1005.97,2065.58,5.6
1430,4,Bedding_1430,Home & Kitchen,Bedding,368.43,615.11,16.38
1431,36,Storage_1431,Home & Kitchen,Storage,384.46,615.39,19.96
1432,114,Bedding_1432,Home & Kitchen,Bedding,993.35,2180.22,20.63
1433,9,Kitchen Tools_1433,Home & Kitchen,Kitchen Tools,644.86,1013.38,17.08
1434,109,Home Decor_1434,Home & Kitchen,Home Decor,1056.26,1491.39,18.6
1435,147,Storage_1435,Home & Kitchen,Storage,1152.9,2666.05,15.04
1436,24,Home Decor_1436,Home & Kitchen,Home Decor,904.97,1423.05,15.43
1437,15,Home Decor_1437,Home & Kitchen,Home Decor,1511.96,2782.68,9.38
1438,20,Home Decor_1438,Home & Kitchen,Home Decor,1662.76,4112.98,21.33
1439,104,Storage_1439,Home & Kitchen,Storage,1007.09,2132.99,21.55
1440,109,Home Decor_1440,Home & Kitchen,Home Decor,203.88,368.74,8.89
1441,86,Kitchen Tools_1441,Home & Kitchen,Kitchen Tools,298.36,536.74,5.56
1442,55,Bedding_1442,Home & Kitchen,Bedding,409.24,620.86,16.94
1443,9,Bedding_1443,Home & Kitchen,Bedding,456.71,740.74,9.81
1444,145,Kitchen Tools_1444,Home & Kitchen,Kitchen Tools,1955.66,3952.93,24.73
1445,80,Storage_1445,Home & Kitchen,Storage,186.79,326.14,5.17
1446,129,Bedding_1446,Home & Kitchen,Bedding,1528.19,3751.11,8.9
1447,25,Storage_1447,Home & Kitchen,Storage,1478.81,3654.49,11.63
1448,7,Kitchen Tools_1448,Home & Kitchen,Kitchen Tools,1054.14,2374.52,16.74
1449,10,Storage_1449,Home & Kitchen,Storage,1006.21,2370.32,10.8
1450,24,Home Decor_1450,Home & Kitchen,Home Decor,1396.51,2076.09,24.06
1451,37,Home Decor_1451,Home & Kitchen,Home Decor,1780.36,4073.86,20.38
1452,134,Home Decor_1452,Home & Kitchen,Home Decor,1987.49,3879.15,23.6
1453,75,Bedding_1453,Home & Kitchen,Bedding,950.21,1467.43,12.21
1454,100,Storage_1454,Home & Kitchen,Storage,176.02,384.43,9.78
1455,128,Kitchen Tools_1455,Home & Kitchen,Kitchen Tools,1920.23,3885.76,6.95
1456,141,Kitchen Tools_1456,Home & Kitchen,Kitchen Tools,370.98,874.59,22.35
1457,44,Kitchen Tools_1457,Home & Kitchen,Kitchen Tools,1047.93,1991.37,23.68
1458,91,Home Decor_1458,Home & Kitchen,Home Decor,229.51,466.86,6.78
1459,122,Home Decor_1459,Home & Kitchen,Home Decor,1450.24,2765.34,24.57
1460,32,Storage_1460,Home & Kitchen,Storage,1335.55,2076.1,24.43
1461,103,Storage_1461,Home & Kitchen,Storage,175.23,410.9,13.18
1462,81,Home Decor_1462,Home & Kitchen,Home Decor,937.57,1841.13,12.47
1463,11,Storage_1463,Home & Kitchen,Storage,1061.29,1792.64,17.41
1464,144,Kitchen Tools_1464,Home & Kitchen,Kitchen Tools,1507.98,2517.27,5.16
1465,103,Kitchen Tools_1465,Home & Kitchen,Kitchen Tools,652.26,1026.67,22.08
1466,24,Home Decor_1466,Home & Kitchen,Home Decor,837.62,1598.6,11.98
1467,120,Storage_1467,Home & Kitchen,Storage,1320.72,3156.7,7.18
1468,102,Home Decor_1468,Home & Kitchen,Home Decor,1490.38,3590.63,20.36
1469,88,Home Decor_1469,Home & Kitchen,Home Decor,862.89,1269.24,24.93
1470,30,Storage_1470,Home & Kitchen,Storage,504.01,1116.59,10.57
1471,38,Kitchen Tools_1471,Home & Kitchen,Kitchen Tools,1135.65,2774.83,17.8
1472,98,Bedding_1472,Home & Kitchen,Bedding,1179.59,2933.16,6.25
1473,55,Bedding_1473,Home & Kitchen,Bedding,1600.16,3962.66,6.08
1474,70,Kitchen Tools_1474,Home & Kitchen,Kitchen Tools,1910.03,4110.46,10.04
1475,104,Home Decor_1475,Home & Kitchen,Home Decor,258.82,382.07,6.63
1476,67,Storage_1476,Home & Kitchen,Storage,1755.45,3470.97,8.68
1477,88,Kitchen Tools_1477,Home & Kitchen,Kitchen Tools,275.64,659.28,24.27
1478,108,Bedding_1478,Home & Kitchen,Bedding,412.61,736.18,14.63
1479,147,Home Decor_1479,Home & Kitchen,Home Decor,1934.62,3637.98,12.78
1480,51,Kitchen Tools_1480,Home & Kitchen,Kitchen Tools,1165.73,2778.12,6.56
1481,82,Home Decor_1481,Home & Kitchen,Home Decor,715.09,1777.0,5.28
1482,82,Storage_1482,Home & Kitchen,Storage,1874.26,3653.66,7.27
1483,116,Storage_1483,Home & Kitchen,Storage,599.33,1315.24,23.87
1484,149,Home Decor_1484,Home & Kitchen,Home Decor,1305.16,2744.5,6.95
1485,140,Home Decor_1485,Home & Kitchen,Home Decor,1516.84,2436.69,20.49
1486,49,Storage_1486,Home & Kitchen,Storage,510.66,832.75,24.43
1487,78,Kitchen Tools_1487,Home & Kitchen,Kitchen Tools,803.49,1446.42,22.93
1488,117,Kitchen Tools_1488,Home & Kitchen,Kitchen Tools,1428.7,3019.99,13.28
1489,134,Bedding_1489,Home & Kitchen,Bedding,769.2,1535.87,24.48
1490,110,Bedding_1490,Home & Kitchen,Bedding,315.42,502.59,12.46
1491,112,Home Decor_1491,Home & Kitchen,Home Decor,1131.25,2058.56,17.68
1492,27,Kitchen Tools_1492,Home & Kitchen,Kitchen Tools,1991.19,4552.92,6.79
1493,128,Kitchen Tools_1493,Home & Kitchen,Kitchen Tools,1270.89,2354.21,20.0
1494,9,Kitchen Tools_1494,Home & Kitchen,Kitchen Tools,1303.7,2547.04,18.35
1495,142,Storage_1495,Home & Kitchen,Storage,502.56,1133.06,12.62
1496,90,Home Decor_1496,Home & Kitchen,Home Decor,1727.05,4223.68,24.35
1497,102,Storage_1497,Home & Kitchen,Storage,884.58,2036.71,5.15
1498,69,Bedding_1498,Home & Kitchen,Bedding,1586.17,3106.22,22.59
1499,107,Bedding_1499,Home & Kitchen,Bedding,684.05,1636.89,18.47
1500,4,Kitchen Tools_1500,Home & Kitchen,Kitchen Tools,1810.36,3360.05,5.52
1501,82,Bedding_1501,Home & Kitchen,Bedding,1697.46,3345.46,11.7
1502,50,Storage_1502,Home & Kitchen,Storage,559.48,1382.39,17.33
1503,148,Storage_1503,Home & Kitchen,Storage,1674.24,3819.72,13.58
1504,82,Storage_1504,Home & Kitchen,Storage,1956.98,3113.73,15.35
1505,33,Storage_1505,Home & Kitchen,Storage,538.84,1175.22,15.09
1506,67,Storage_1506,Home & Kitchen,Storage,1701.76,3556.76,21.75
1507,24,Home Decor_1507,Home & Kitchen,Home Decor,1902.53,3089.97,5.51
1508,8,Kitchen Tools_1508,Home & Kitchen,Kitchen Tools,1294.9,2657.93,17.36
1509,34,Kitchen Tools_1509,Home & Kitchen,Kitchen Tools,1186.41,1693.98,24.67
1510,57,Bedding_1510,Home & Kitchen,Bedding,454.45,962.42,10.94
1511,97,Home Decor_1511,Home & Kitchen,Home Decor,1479.99,3385.93,20.41
1512,6,Kitchen Tools_1512,Home & Kitchen,Kitchen Tools,622.43,1511.55,17.77
1513,32,Kitchen Tools_1513,Home & Kitchen,Kitchen Tools,310.77,752.04,7.14
1514,20,Bedding_1514,Home & Kitchen,Bedding,597.79,955.68,14.88
1515,26,Bedding_1515,Home & Kitchen,Bedding,1834.17,2987.44,14.82
1516,20,Kitchen Tools_1516,Home & Kitchen,Kitchen Tools,886.12,1714.79,9.21
1517,116,Storage_1517,Home & Kitchen,Storage,812.98,1418.6,21.17
1518,146,Home Decor_1518,Home & Kitchen,Home Decor,667.63,1598.31,17.62
1519,89,Kitchen Tools_1519,Home & Kitchen,Kitchen Tools,322.69,573.45,14.68
1520,32,Kitchen Tools_1520,Home & Kitchen,Kitchen Tools,400.94,888.43,8.86
1521,40,Kitchen Tools_1521,Home & Kitchen,Kitchen Tools,1118.31,2202.84,9.33
1522,84,Bedding_1522,Home & Kitchen,Bedding,318.1,521.26,7.77
1523,69,Kitchen Tools_1523,Home & Kitchen,Kitchen Tools,1482.71,3608.67,10.47
1524,142,Home Decor_1524,Home & Kitchen,Home Decor,1911.14,3408.34,18.04
1525,132,Storage_1525,Home & Kitchen,Storage,1515.87,2948.95,23.93
1526,72,Home Decor_1526,Home & Kitchen,Home Decor,575.18,930.45,24.24
1527,80,Kitchen Tools_1527,Home & Kitchen,Kitchen Tools,1208.93,2711.74,8.31
1528,115,Home Decor_1528,Home & Kitchen,Home Decor,1912.15,3703.1,13.47
1529,99,Bedding_1529,Home & Kitchen,Bedding,1650.2,3441.0,13.59
1530,17,Bedding_1530,Home & Kitchen,Bedding,810.52,1698.82,13.99
1531,105,Kitchen Tools_1531,Home & Kitchen,Kitchen Tools,1920.39,3223.13,10.87
1532,83,Bedding_1532,Home & Kitchen,Bedding,856.78,1307.54,13.59
1533,96,Home Decor_1533,Home & Kitchen,Home Decor,779.71,1153.9,12.44
1534,3,Bedding_1534,Home & Kitchen,Bedding,332.38,581.81,19.34
1535,60,Home Decor_1535,Home & Kitchen,Home Decor,984.22,2238.87,16.23
1536,56,Storage_1536,Home & Kitchen,Storage,638.87,1043.53,7.06
1537,20,Bedding_1537,Home & Kitchen,Bedding,1460.9,3565.91,16.48
1538,82,Storage_1538,Home & Kitchen,Storage,1396.05,2622.8,8.96
1539,71,Kitchen Tools_1539,Home & Kitchen,Kitchen Tools,1625.18,3166.69,13.42
1540,99,Kitchen Tools_1540,Home & Kitchen,Kitchen Tools,960.29,1979.71,9.73
1541,148,Kitchen Tools_1541,Home & Kitchen,Kitchen Tools,641.57,1352.45,24.76
1542,104,Storage_1542,Home & Kitchen,Storage,640.3,1489.21,5.74
1543,121,Kitchen Tools_1543,Home & Kitchen,Kitchen Tools,741.04,1050.72,6.9
1544,89,Storage_1544,Home & Kitchen,Storage,1474.18,2509.26,13.01
1545,77,Bedding_1545,Home & Kitchen,Bedding,1038.26,1507.33,18.93
1546,32,Storage_1546,Home & Kitchen,Storage,1037.34,2183.82,21.86
1547,3,Kitchen Tools_1547,Home & Kitchen,Kitchen Tools,155.65,226.1,7.77
1548,58,Bedding_1548,Home & Kitchen,Bedding,1736.64,3814.84,8.4
1549,138,Home Decor_1549,Home & Kitchen,Home Decor,1475.81,3384.79,24.79
1550,29,Kitchen Tools_1550,Home & Kitchen,Kitchen Tools,593.41,1343.15,5.96
1551,98,Bedding_1551,Home & Kitchen,Bedding,242.58,427.49,10.4
1552,31,Home Decor_1552,Home & Kitchen,Home Decor,1857.23,3792.09,7.53
1553,106,Home Decor_1553,Home & Kitchen,Home Decor,1530.77,3637.99,17.74
1554,123,Kitchen Tools_1554,Home & Kitchen,Kitchen Tools,1091.35,1816.63,18.23
1555,58,Bedding_1555,Home & Kitchen,Bedding,711.63,1568.4,6.84
1556,63,Bedding_1556,Home & Kitchen,Bedding,1451.62,2595.95,18.19
1557,127,Home Decor_1557,Home & Kitchen,Home Decor,1420.43,2106.01,6.21
1558,99,Kitchen Tools_1558,Home & Kitchen,Kitchen Tools,1373.95,2631.07,8.76
1559,136,Kitchen Tools_1559,Home & Kitchen,Kitchen Tools,746.86,1714.34,15.28
1560,117,Bedding_1560,Home & Kitchen,Bedding,1544.93,2692.83,18.11
1561,94,Kitchen Tools_1561,Home & Kitchen,Kitchen Tools,1836.84,3013.64,12.71
1562,103,Storage_1562,Home & Kitchen,Storage,1748.93,3436.32,8.76
1563,148,Bedding_1563,Home & Kitchen,Bedding,903.88,1947.76,17.97
1564,29,Home Decor_1564,Home & Kitchen,Home Decor,975.81,1481.17,9.81
1565,136,Storage_1565,Home & Kitchen,Storage,455.36,651.82,14.05
1566,91,Bedding_1566,Home & Kitchen,Bedding,324.82,651.37,13.63
1567,86,Home Decor_1567,Home & Kitchen,Home Decor,854.16,1600.64,6.06
1568,98,Bedding_1568,Home & Kitchen,Bedding,802.58,1166.99,19.64
1569,46,Storage_1569,Home & Kitchen,Storage,468.47,753.48,16.88
1570,13,Storage_1570,Home & Kitchen,Storage,1085.38,1649.89,17.93
1571,10,Kitchen Tools_1571,Home & Kitchen,Kitchen Tools,517.2,754.31,16.5
1572,58,Home Decor_1572,Home & Kitchen,Home Decor,225.11,340.17,22.65
1573,69,Storage_1573,Home & Kitchen,Storage,844.63,1276.6,14.9
1574,74,Home Decor_1574,Home & Kitchen,Home Decor,1592.88,2839.14,19.12
1575,129,Bedding_1575,Home & Kitchen,Bedding,1494.38,2247.05,23.16
1576,62,Storage_1576,Home & Kitchen,Storage,1504.27,3516.71,8.4
1577,117,Kitchen Tools_1577,Home & Kitchen,Kitchen Tools,416.63,735.51,7.84
1578,6,Kitchen Tools_1578,Home & Kitchen,Kitchen Tools,1365.46,2554.39,8.55
1579,3,Bedding_1579,Home & Kitchen,Bedding,1774.39,2817.37,16.88
1580,64,Storage_1580,Home & Kitchen,Storage,1208.0,2340.06,14.45
1581,75,Kitchen Tools_1581,Home & Kitchen,Kitchen Tools,1655.96,3351.65,21.71
1582,26,Home Decor_1582,Home & Kitchen,Home Decor,1534.49,3456.87,11.09
1583,140,Bedding_1583,Home & Kitchen,Bedding,959.97,2119.9,10.15
1584,91,Storage_1584,Home & Kitchen,Storage,581.72,1107.96,11.02
1585,124,Bedding_1585,Home & Kitchen,Bedding,1793.61,4039.17,7.26
1586,57,Kitchen Tools_1586,Home & Kitchen,Kitchen Tools,381.01,705.38,18.19
1587,148,Home Decor_1587,Home & Kitchen,Home Decor,778.67,1116.61,19.82
1588,50,Storage_1588,Home & Kitchen,Storage,782.9,1737.1,23.41
1589,140,Storage_1589,Home & Kitchen,Storage,1313.59,3234.06,22.98
1590,45,Storage_1590,Home & Kitchen,Storage,1975.93,4670.51,10.31
1591,107,Bedding_1591,Home & Kitchen,Bedding,1787.19,3270.79,23.91
1592,134,Bedding_1592,Home & Kitchen,Bedding,687.71,993.89,19.04
1593,89,Kitchen Tools_1593,Home & Kitchen,Kitchen Tools,923.57,1755.27,10.77
1594,120,Kitchen Tools_1594,Home & Kitchen,Kitchen Tools,1047.96,2257.39,18.62
1595,78,Bedding_1595,Home & Kitchen,Bedding,1285.21,2738.46,14.74
1596,11,Kitchen Tools_1596,Home & Kitchen,Kitchen Tools,1619.59,2295.2,9.35
1597,111,Kitchen Tools_1597,Home & Kitchen,Kitchen Tools,201.07,349.14,12.05
1598,73,Kitchen Tools_1598,Home & Kitchen,Kitchen Tools,194.81,302.25,20.71
1599,37,Home Decor_1599,Home & Kitchen,Home Decor,1912.0,4176.8,24.92
1600,75,Home Decor_1600,Home & Kitchen,Home Decor,920.9,2219.45,9.38
1601,99,Storage_1601,Home & Kitchen,Storage,1872.58,3133.95,13.45
1602,80,Kitchen Tools_1602,Home & Kitchen,Kitchen Tools,1796.76,4334.17,8.47
1603,149,Storage_1603,Home & Kitchen,Storage,1389.95,2438.98,7.78
1604,52,Home Decor_1604,Home & Kitchen,Home Decor,575.04,1068.39,11.02
1605,119,Kitchen Tools_1605,Home & Kitchen,Kitchen Tools,664.93,1609.02,15.92
1606,25,Storage_1606,Home & Kitchen,Storage,1586.57,3676.46,7.77
1607,92,Storage_1607,Home & Kitchen,Storage,1418.85,2772.71,14.37
1608,119,Storage_1608,Home & Kitchen,Storage,986.45,2424.29,5.55
1609,36,Kitchen Tools_1609,Home & Kitchen,Kitchen Tools,1919.23,3575.55,17.3
1610,96,Bedding_1610,Home & Kitchen,Bedding,1594.6,3250.36,7.55
1611,33,Bedding_1611,Home & Kitchen,Bedding,201.72,469.93,13.06
1612,133,Kitchen Tools_1612,Home & Kitchen,Kitchen Tools,979.33,2193.01,14.2
1613,28,Kitchen Tools_1613,Home & Kitchen,Kitchen Tools,260.85,442.71,11.67
1614,85,Kitchen Tools_1614,Home & Kitchen,Kitchen Tools,1661.69,3359.92,22.29
1615,14,Kitchen Tools_1615,Home & Kitchen,Kitchen Tools,1506.9,3227.56,19.03
1616,35,Home Decor_1616,Home & Kitchen,Home Decor,1167.89,2877.69,9.47
1617,2,Home Decor_1617,Home & Kitchen,Home Decor,671.7,1170.09,21.11
1618,31,Home Decor_1618,Home & Kitchen,Home Decor,317.95,445.14,15.4
1619,130,Home Decor_1619,Home & Kitchen,Home Decor,488.16,937.81,13.88
1620,124,Kitchen Tools_1620,Home & Kitchen,Kitchen Tools,1859.48,3216.74,24.65
1621,113,Home Decor_1621,Home & Kitchen,Home Decor,1699.27,3400.9,22.19
1622,48,Kitchen Tools_1622,Home & Kitchen,Kitchen Tools,921.47,1934.92,7.83
1623,140,Home Decor_1623,Home & Kitchen,Home Decor,424.47,940.55,9.01
1624,127,Storage_1624,Home & Kitchen,Storage,651.07,1389.57,12.35
1625,28,Bedding_1625,Home & Kitchen,Bedding,843.26,1827.7,14.28
1626,31,Storage_1626,Home & Kitchen,Storage,381.52,653.07,16.28
1627,114,Kitchen Tools_1627,Home & Kitchen,Kitchen Tools,1203.02,1729.33,5.85
1628,118,Bedding_1628,Home & Kitchen,Bedding,1929.31,3694.05,10.54
1629,129,Home Decor_1629,Home & Kitchen,Home Decor,779.72,1825.65,9.22
1630,39,Storage_1630,Home & Kitchen,Storage,1074.79,1711.01,12.04
1631,36,Bedding_1631,Home & Kitchen,Bedding,973.02,2281.27,10.57
1632,124,Bedding_1632,Home & Kitchen,Bedding,1854.61,2735.61,12.53
1633,130,Storage_1633,Home & Kitchen,Storage,1251.1,1999.77,20.51
1634,149,Bedding_1634,Home & Kitchen,Bedding,345.9,607.57,11.96
1635,41,Storage_1635,Home & Kitchen,Storage,228.38,327.15,9.63
1636,83,Kitchen Tools_1636,Home & Kitchen,Kitchen Tools,1048.92,2252.3,20.2
1637,99,Home Decor_1637,Home & Kitchen,Home Decor,300.32,711.41,20.12
1638,65,Storage_1638,Home & Kitchen,Storage,1852.51,2719.71,7.29
1639,8,Kitchen Tools_1639,Home & Kitchen,Kitchen Tools,938.9,1701.06,23.47
1640,35,Bedding_1640,Home & Kitchen,Bedding,304.56,576.98,24.78
1641,74,Home Decor_1641,Home & Kitchen,Home Decor,471.86,915.51,9.51
1642,50,Home Decor_1642,Home & Kitchen,Home Decor,924.72,1832.22,6.72
1643,53,Kitchen Tools_1643,Home & Kitchen,Kitchen Tools,1295.32,2766.19,5.66
1644,105,Home Decor_1644,Home & Kitchen,Home Decor,1797.25,3226.99,16.37
1645,136,Kitchen Tools_1645,Home & Kitchen,Kitchen Tools,747.35,1607.25,14.92
1646,91,Home Decor_1646,Home & Kitchen,Home Decor,1183.7,2274.01,12.13
1647,97,Home Decor_1647,Home & Kitchen,Home Decor,1623.03,3055.79,22.48
1648,26,Kitchen Tools_1648,Home & Kitchen,Kitchen Tools,341.67,672.74,7.36
1649,6,Home Decor_1649,Home & Kitchen,Home Decor,197.81,394.55,9.48
1650,92,Bedding_1650,Home & Kitchen,Bedding,1852.32,3105.45,6.36
1651,148,Home Decor_1651,Home & Kitchen,Home Decor,1939.42,2874.71,9.83
1652,29,Bedding_1652,Home & Kitchen,Bedding,858.52,1255.42,16.66
1653,108,Bedding_1653,Home & Kitchen,Bedding,1341.14,1925.21,10.22
1654,53,Bedding_1654,Home & Kitchen,Bedding,1787.25,2618.91,15.94
1655,16,Bedding_1655,Home & Kitchen,Bedding,1855.93,3952.52,9.71
1656,10,Kitchen Tools_1656,Home & Kitchen,Kitchen Tools,1630.76,3294.53,11.92
1657,21,Kitchen Tools_1657,Home & Kitchen,Kitchen Tools,1904.82,3920.05,22.75
1658,11,Storage_1658,Home & Kitchen,Storage,1898.54,3222.88,7.08
1659,111,Storage_1659,Home & Kitchen,Storage,1064.45,2251.71,14.55
1660,51,Home Decor_1660,Home & Kitchen,Home Decor,140.74,205.61,15.68
1661,142,Storage_1661,Home & Kitchen,Storage,1395.69,3086.87,14.64
1662,111,Storage_1662,Home & Kitchen,Storage,1554.79,3366.1,19.03
1663,95,Home Decor_1663,Home & Kitchen,Home Decor,319.61,488.94,12.04
1664,60,Bedding_1664,Home & Kitchen,Bedding,929.4,1360.38,6.84
1665,138,Kitchen Tools_1665,Home & Kitchen,Kitchen Tools,531.54,1181.2,16.36
1666,15,Kitchen Tools_1666,Home & Kitchen,Kitchen Tools,1759.19,2946.49,6.53
1667,81,Home Decor_1667,Home & Kitchen,Home Decor,933.26,1596.67,11.99
1668,102,Home Decor_1668,Home & Kitchen,Home Decor,1996.37,3079.78,14.57
1669,140,Kitchen Tools_1669,Home & Kitchen,Kitchen Tools,1347.52,1999.74,9.12
1670,114,Bedding_1670,Home & Kitchen,Bedding,1805.52,4233.29,19.26
1671,63,Bedding_1671,Home & Kitchen,Bedding,1582.4,2724.82,15.54
1672,27,Bedding_1672,Home & Kitchen,Bedding,705.83,1408.53,6.08
1673,72,Storage_1673,Home & Kitchen,Storage,1440.45,3001.98,6.57
1674,79,Home Decor_1674,Home & Kitchen,Home Decor,1698.71,3351.72,19.84
1675,37,Home Decor_1675,Home & Kitchen,Home Decor,333.22,732.22,5.72
1676,117,Home Decor_1676,Home & Kitchen,Home Decor,1426.85,3017.64,24.06
1677,72,Kitchen Tools_1677,Home & Kitchen,Kitchen Tools,1047.92,1506.0,16.76
1678,72,Bedding_1678,Home & Kitchen,Bedding,1671.64,2495.66,22.09
1679,99,Storage_1679,Home & Kitchen,Storage,1041.18,2445.78,13.88
1680,111,Home Decor_1680,Home & Kitchen,Home Decor,490.89,786.83,15.65
1681,7,Bedding_1681,Home & Kitchen,Bedding,159.48,357.12,23.2
1682,56,Bedding_1682,Home & Kitchen,Bedding,1853.13,4444.17,20.15
1683,110,Bedding_1683,Home & Kitchen,Bedding,1478.99,3081.75,20.65
1684,74,Kitchen Tools_1684,Home & Kitchen,Kitchen Tools,1634.05,3282.19,22.17
1685,133,Storage_1685,Home & Kitchen,Storage,905.29,1983.62,10.2
1686,61,Storage_1686,Home & Kitchen,Storage,987.93,2461.8,7.64
1687,71,Kitchen Tools_1687,Home & Kitchen,Kitchen Tools,633.33,1362.2,6.71
1688,147,Home Decor_1688,Home & Kitchen,Home Decor,1565.54,2701.19,12.89
1689,4,Bedding_1689,Home & Kitchen,Bedding,787.22,1672.96,7.49
1690,114,Bedding_1690,Home & Kitchen,Bedding,1688.4,3937.94,14.25
1691,92,Storage_1691,Home & Kitchen,Storage,116.85,168.35,14.6
1692,21,Home Decor_1692,Home & Kitchen,Home Decor,876.36,1785.61,10.53
1693,67,Bedding_1693,Home & Kitchen,Bedding,1911.26,3601.74,20.32
1694,59,Bedding_1694,Home & Kitchen,Bedding,593.13,1153.29,17.61
1695,60,Home Decor_1695,Home & Kitchen,Home Decor,1755.35,3724.11,7.29
1696,113,Kitchen Tools_1696,Home & Kitchen,Kitchen Tools,450.09,881.0,16.6
1697,67,Kitchen Tools_1697,Home & Kitchen,Kitchen Tools,1151.47,1900.79,24.51
1698,91,Kitchen Tools_1698,Home & Kitchen,Kitchen Tools,1388.94,3254.62,15.81
1699,20,Kitchen Tools_1699,Home & Kitchen,Kitchen Tools,1241.1,2214.99,15.14
1700,84,Kitchen Tools_1700,Home & Kitchen,Kitchen Tools,1070.97,1778.53,16.41
1701,73,Storage_1701,Home & Kitchen,Storage,235.65,440.46,7.86
1702,105,Bedding_1702,Home & Kitchen,Bedding,1253.24,2251.21,22.95
1703,8,Bedding_1703,Home & Kitchen,Bedding,994.3,2456.77,8.21
1704,7,Kitchen Tools_1704,Home & Kitchen,Kitchen Tools,652.66,1021.46,7.12
1705,131,Home Decor_1705,Home & Kitchen,Home Decor,1635.27,3208.2,20.67
1706,150,Bedding_1706,Home & Kitchen,Bedding,1885.89,3426.14,5.65
1707,21,Home Decor_1707,Home & Kitchen,Home Decor,824.07,2058.2,24.1
1708,141,Home Decor_1708,Home & Kitchen,Home Decor,1174.26,2932.83,19.68
1709,14,Kitchen Tools_1709,Home & Kitchen,Kitchen Tools,1710.43,3387.56,17.14
1710,148,Storage_1710,Home & Kitchen,Storage,702.18,1133.69,10.86
1711,93,Home Decor_1711,Home & Kitchen,Home Decor,724.5,1651.07,9.62
1712,62,Bedding_1712,Home & Kitchen,Bedding,1521.56,2323.36,13.9
1713,130,Storage_1713,Home & Kitchen,Storage,787.57,1407.53,6.53
1714,115,Bedding_1714,Home & Kitchen,Bedding,1341.33,2770.84,20.73
1715,33,Home Decor_1715,Home & Kitchen,Home Decor,1181.75,2729.21,23.51
1716,150,Home Decor_1716,Home & Kitchen,Home Decor,1575.25,2911.66,18.32
1717,31,Bedding_1717,Home & Kitchen,Bedding,1612.13,2862.71,6.63
1718,127,Storage_1718,Home & Kitchen,Storage,1059.55,1656.33,17.65
1719,4,Home Decor_1719,Home & Kitchen,Home Decor,1809.76,4278.36,8.34
1720,121,Storage_1720,Home & Kitchen,Storage,600.41,1206.85,19.86
1721,7,Home Decor_1721,Home & Kitchen,Home Decor,1751.97,4059.74,18.8
1722,100,Kitchen Tools_1722,Home & Kitchen,Kitchen Tools,351.52,827.33,23.09
1723,62,Bedding_1723,Home & Kitchen,Bedding,342.16,741.33,19.24
1724,87,Kitchen Tools_1724,Home & Kitchen,Kitchen Tools,739.94,1707.18,16.83
1725,91,Kitchen Tools_1725,Home & Kitchen,Kitchen Tools,1988.85,2883.36,24.0
1726,112,Storage_1726,Home & Kitchen,Storage,1298.58,2876.05,10.79
1727,131,Storage_1727,Home & Kitchen,Storage,1430.22,3156.19,6.68
1728,117,Kitchen Tools_1728,Home & Kitchen,Kitchen Tools,1227.75,2218.37,12.59
1729,72,Storage_1729,Home & Kitchen,Storage,435.77,956.42,23.9
1730,13,Kitchen Tools_1730,Home & Kitchen,Kitchen Tools,541.3,1051.54,16.28
1731,46,Storage_1731,Home & Kitchen,Storage,641.99,1170.01,24.07
1732,54,Kitchen Tools_1732,Home & Kitchen,Kitchen Tools,1646.58,3635.79,13.61
1733,26,Bedding_1733,Home & Kitchen,Bedding,1192.76,2477.39,11.95
1734,113,Home Decor_1734,Home & Kitchen,Home Decor,325.25,553.33,9.47
1735,28,Home Decor_1735,Home & Kitchen,Home Decor,648.11,1561.6,23.49
1736,131,Bedding_1736,Home & Kitchen,Bedding,367.91,598.78,20.1
