activity_id,reseller_id,activity_date,products_shared,catalog_views,orders_generated
606,24,2023-04-09 00:00:00,0,2,0
607,24,2023-05-09 00:00:00,0,0,0
608,24,2023-06-08 00:00:00,0,0,0
609,24,2023-07-08 00:00:00,0,9,0
610,24,2023-08-07 00:00:00,0,0,0
611,24,2023-09-06 00:00:00,0,1,0
612,24,2023-10-06 00:00:00,0,2,0
613,24,2023-11-05 00:00:00,0,10,0
614,24,2023-12-05 00:00:00,0,1,0
615,24,2024-01-04 00:00:00,0,2,0
616,24,2024-02-03 00:00:00,0,3,0
617,24,2024-03-04 00:00:00,0,6,0
618,24,2024-04-03 00:00:00,0,3,0
619,24,2024-05-03 00:00:00,0,6,0
620,24,2024-06-02 00:00:00,0,9,0
621,25,2022-06-13 12:00:00,134,284,3
622,25,2022-07-13 12:00:00,21,123,13
623,25,2022-08-12 12:00:00,68,481,7
624,25,2022-09-11 12:00:00,39,150,12
625,25,2022-10-11 12:00:00,101,98,14
626,25,2022-11-10 12:00:00,77,406,8
627,25,2022-12-10 12:00:00,75,371,18
628,25,2023-01-09 12:00:00,111,475,20
629,25,2023-02-08 12:00:00,24,294,11
630,25,2023-03-10 12:00:00,142,239,12
631,25,2023-04-09 12:00:00,141,469,14
632,25,2023-05-09 12:00:00,122,245,18
633,25,2023-06-08 12:00:00,112,440,5
634,25,2023-07-08 12:00:00,74,161,20
635,25,2023-08-07 12:00:00,82,98,13
636,25,2023-09-06 12:00:00,71,411,8
637,25,2023-10-06 12:00:00,150,62,15
638,25,2023-11-05 12:00:00,24,462,14
639,25,2023-12-05 12:00:00,58,475,18
640,25,2024-01-04 12:00:00,137,201,11
641,25,2024-02-03 12:00:00,30,406,11
642,25,2024-03-04 12:00:00,136,68,10
643,25,2024-04-03 12:00:00,98,144,7
644,25,2024-05-03 12:00:00,112,165,9
645,25,2024-06-02 12:00:00,56,258,5
646,26,2022-06-14 00:00:00,19,48,5
647,26,2022-07-14 00:00:00,30,49,5
648,26,2022-08-13 00:00:00,24,32,2
649,26,2022-09-12 00:00:00,30,55,2
650,26,2022-10-12 00:00:00,6,20,2
651,26,2022-11-11 00:00:00,27,44,0
652,26,2022-12-11 00:00:00,1,62,0
653,26,2023-01-10 00:00:00,15,9,0
654,26,2023-02-09 00:00:00,26,100,2
655,26,2023-03-11 00:00:00,15,24,1
656,26,2023-04-10 00:00:00,28,33,4
657,26,2023-05-10 00:00:00,26,100,3
658,26,2023-06-09 00:00:00,30,30,1
659,26,2023-07-09 00:00:00,29,78,4
660,26,2023-08-08 00:00:00,11,20,0
661,26,2023-09-07 00:00:00,27,18,4
662,26,2023-10-07 00:00:00,21,79,0
663,26,2023-11-06 00:00:00,9,47,5
664,26,2023-12-06 00:00:00,23,86,0
665,26,2024-01-05 00:00:00,1,40,5
666,26,2024-02-04 00:00:00,7,54,5
667,26,2024-03-05 00:00:00,5,46,2
668,26,2024-04-04 00:00:00,11,24,2
669,26,2024-05-04 00:00:00,28,60,1
670,26,2024-06-03 00:00:00,5,22,2
671,27,2022-06-14 12:00:00,59,484,16
672,27,2022-07-14 12:00:00,77,292,12
673,27,2022-08-13 12:00:00,66,475,19
674,27,2022-09-12 12:00:00,32,217,12
675,27,2022-10-12 12:00:00,138,241,13
676,27,2022-11-11 12:00:00,20,385,5
677,27,2022-12-11 12:00:00,79,429,17
678,27,2023-01-10 12:00:00,90,439,5
679,27,2023-02-09 12:00:00,91,429,2
680,27,2023-03-11 12:00:00,141,287,14
681,27,2023-04-10 12:00:00,113,140,6
682,27,2023-05-10 12:00:00,73,129,11
683,27,2023-06-09 12:00:00,104,195,7
684,27,2023-07-09 12:00:00,139,430,6
685,27,2023-08-08 12:00:00,40,459,19
686,27,2023-09-07 12:00:00,27,376,4
687,27,2023-10-07 12:00:00,120,267,9
688,27,2023-11-06 12:00:00,148,499,15
689,27,2023-12-06 12:00:00,118,426,20
690,27,2024-01-05 12:00:00,62,186,19
691,27,2024-02-04 12:00:00,37,305,10
692,27,2024-03-05 12:00:00,99,140,20
693,27,2024-04-04 12:00:00,69,97,6
694,27,2024-05-04 12:00:00,123,235,19
695,27,2024-06-03 12:00:00,92,377,3
696,28,2022-06-15 00:00:00,24,17,4
697,28,2022-07-15 00:00:00,18,16,5
698,28,2022-08-14 00:00:00,24,64,0
699,28,2022-09-13 00:00:00,14,36,3
700,28,2022-10-13 00:00:00,18,90,2
701,28,2022-11-12 00:00:00,17,60,2
702,28,2022-12-12 00:00:00,6,15,0
703,28,2023-01-11 00:00:00,30,84,1
704,28,2023-02-10 00:00:00,30,85,3
705,28,2023-03-12 00:00:00,12,47,3
706,28,2023-04-11 00:00:00,15,49,2
707,28,2023-05-11 00:00:00,22,44,0
708,28,2023-06-10 00:00:00,17,6,3
709,28,2023-07-10 00:00:00,5,92,4
710,28,2023-08-09 00:00:00,6,86,2
711,28,2023-09-08 00:00:00,12,80,3
712,28,2023-10-08 00:00:00,22,26,2
713,28,2023-11-07 00:00:00,27,51,1
714,28,2023-12-07 00:00:00,19,24,5
715,28,2024-01-06 00:00:00,5,10,1
716,28,2024-02-05 00:00:00,18,90,5
717,28,2024-03-06 00:00:00,24,12,5
718,28,2024-04-05 00:00:00,9,58,5
719,28,2024-05-05 00:00:00,21,11,5
720,28,2024-06-04 00:00:00,17,93,1
721,29,2022-06-15 12:00:00,0,3,0
722,29,2022-07-15 12:00:00,0,8,0
723,29,2022-08-14 12:00:00,0,1,0
724,29,2022-09-13 12:00:00,0,7,0
725,29,2022-10-13 12:00:00,0,8,0
726,29,2022-11-12 12:00:00,0,7,0
727,29,2022-12-12 12:00:00,0,6,0
728,29,2023-01-11 12:00:00,0,9,0
729,29,2023-02-10 12:00:00,0,2,0
730,29,2023-03-12 12:00:00,0,10,0
731,29,2023-04-11 12:00:00,0,3,0
732,29,2023-05-11 12:00:00,0,8,0
733,29,2023-06-10 12:00:00,0,7,0
734,29,2023-07-10 12:00:00,0,1,0
735,29,2023-08-09 12:00:00,0,7,0
736,29,2023-09-08 12:00:00,0,9,0
737,29,2023-10-08 12:00:00,0,9,0
738,29,2023-11-07 12:00:00,0,5,0
739,29,2023-12-07 12:00:00,0,0,0
740,29,2024-01-06 12:00:00,0,7,0
741,29,2024-02-05 12:00:00,0,5,0
742,29,2024-03-06 12:00:00,0,4,0
743,29,2024-04-05 12:00:00,0,5,0
744,29,2024-05-05 12:00:00,0,2,0
745,29,2024-06-04 12:00:00,0,10,0
746,30,2022-06-16 00:00:00,23,84,4
747,30,2022-07-16 00:00:00,20,89,5
748,30,2022-08-15 00:00:00,15,17,1
749,30,2022-09-14 00:00:00,18,9,2
750,30,2022-10-14 00:00:00,25,38,1
751,30,2022-11-13 00:00:00,4,49,4
752,30,2022-12-13 00:00:00,14,48,0
753,30,2023-01-12 00:00:00,22,66,4
754,30,2023-02-11 00:00:00,21,89,2
755,30,2023-03-13 00:00:00,3,56,0
756,30,2023-04-12 00:00:00,8,58,0
757,30,2023-05-12 00:00:00,15,27,4
758,30,2023-06-11 00:00:00,9,98,5
759,30,2023-07-11 00:00:00,13,35,0
760,30,2023-08-10 00:00:00,11,18,4
761,30,2023-09-09 00:00:00,26,8,0
762,30,2023-10-09 00:00:00,25,90,0
763,30,2023-11-08 00:00:00,20,80,0
764,30,2023-12-08 00:00:00,7,25,2
765,30,2024-01-07 00:00:00,5,39,3
766,30,2024-02-06 00:00:00,20,99,3
767,30,2024-03-07 00:00:00,12,79,1
768,30,2024-04-06 00:00:00,21,12,4
769,30,2024-05-06 00:00:00,30,23,1
770,30,2024-06-05 00:00:00,8,76,5
771,31,2022-06-16 12:00:00,6,39,4
772,31,2022-07-16 12:00:00,14,9,3
773,31,2022-08-15 12:00:00,16,44,3
774,31,2022-09-14 12:00:00,14,23,1
775,31,2022-10-14 12:00:00,15,15,3
776,31,2022-11-13 12:00:00,20,31,4
777,31,2022-12-13 12:00:00,18,31,3
778,31,2023-01-12 12:00:00,17,63,5
779,31,2023-02-11 12:00:00,6,71,2
780,31,2023-03-13 12:00:00,6,50,3
781,31,2023-04-12 12:00:00,23,15,4
782,31,2023-05-12 12:00:00,7,59,3
783,31,2023-06-11 12:00:00,30,60,2
784,31,2023-07-11 12:00:00,6,49,4
785,31,2023-08-10 12:00:00,24,25,4
786,31,2023-09-09 12:00:00,20,95,3
787,31,2023-10-09 12:00:00,22,72,0
788,31,2023-11-08 12:00:00,8,34,3
789,31,2023-12-08 12:00:00,14,68,3
790,31,2024-01-07 12:00:00,6,28,2
791,31,2024-02-06 12:00:00,25,52,4
792,31,2024-03-07 12:00:00,25,93,3
793,31,2024-04-06 12:00:00,7,36,1
794,31,2024-05-06 12:00:00,5,76,5
795,31,2024-06-05 12:00:00,4,17,0
796,32,2022-06-17 00:00:00,0,8,0
797,32,2022-07-17 00:00:00,0,6,0
798,32,2022-08-16 00:00:00,0,1,0
799,32,2022-09-15 00:00:00,0,7,0
800,32,2022-10-15 00:00:00,0,4,0
801,32,2022-11-14 00:00:00,0,5,0
802,32,2022-12-14 00:00:00,0,0,0
803,32,2023-01-13 00:00:00,0,0,0
804,32,2023-02-12 00:00:00,0,7,0
805,32,2023-03-14 00:00:00,0,6,0
806,32,2023-04-13 00:00:00,0,9,0
807,32,2023-05-13 00:00:00,0,9,0
808,32,2023-06-12 00:00:00,0,2,0
809,32,2023-07-12 00:00:00,0,1,0
810,32,2023-08-11 00:00:00,0,9,0
811,32,2023-09-10 00:00:00,0,2,0
812,32,2023-10-10 00:00:00,0,4,0
813,32,2023-11-09 00:00:00,0,1,0
814,32,2023-12-09 00:00:00,0,2,0
815,32,2024-01-08 00:00:00,0,10,0
816,32,2024-02-07 00:00:00,0,0,0
817,32,2024-03-08 00:00:00,0,1,0
818,32,2024-04-07 00:00:00,0,1,0
819,32,2024-05-07 00:00:00,0,4,0
820,32,2024-06-06 00:00:00,0,9,0
821,33,2022-06-17 12:00:00,17,5,1
822,33,2022-07-17 12:00:00,13,90,2
823,33,2022-08-16 12:00:00,1,22,4
824,33,2022-09-15 12:00:00,15,65,4
825,33,2022-10-15 12:00:00,8,40,4
826,33,2022-11-14 12:00:00,6,57,1
827,33,2022-12-14 12:00:00,13,27,2
828,33,2023-01-13 12:00:00,22,40,3
829,33,2023-02-12 12:00:00,0,5,0
830,33,2023-03-14 12:00:00,19,68,5
831,33,2023-04-13 12:00:00,3,54,0
832,33,2023-05-13 12:00:00,6,43,5
833,33,2023-06-12 12:00:00,15,21,5
834,33,2023-07-12 12:00:00,10,74,5
835,33,2023-08-11 12:00:00,4,37,0
836,33,2023-09-10 12:00:00,19,15,1
837,33,2023-10-10 12:00:00,25,35,0
838,33,2023-11-09 12:00:00,4,57,1
839,33,2023-12-09 12:00:00,7,46,3
840,33,2024-01-08 12:00:00,11,70,3
841,33,2024-02-07 12:00:00,1,89,0
842,33,2024-03-08 12:00:00,19,6,3
843,33,2024-04-07 12:00:00,9,32,0
844,33,2024-05-07 12:00:00,24,64,4
845,33,2024-06-06 12:00:00,28,27,0
846,34,2022-06-18 00:00:00,55,287,7
847,34,2022-07-18 00:00:00,53,294,11
848,34,2022-08-17 00:00:00,26,209,14
849,34,2022-09-16 00:00:00,130,134,18
850,34,2022-10-16 00:00:00,57,179,15
851,34,2022-11-15 00:00:00,61,253,7
852,34,2022-12-15 00:00:00,44,382,9
853,34,2023-01-14 00:00:00,51,432,11
854,34,2023-02-13 00:00:00,36,453,10
855,34,2023-03-15 00:00:00,106,201,10
856,34,2023-04-14 00:00:00,45,99,6
857,34,2023-05-14 00:00:00,52,147,3
858,34,2023-06-13 00:00:00,40,97,20
859,34,2023-07-13 00:00:00,108,383,11
860,34,2023-08-12 00:00:00,71,92,2
861,34,2023-09-11 00:00:00,68,199,10
862,34,2023-10-11 00:00:00,49,331,8
863,34,2023-11-10 00:00:00,73,59,9
864,34,2023-12-10 00:00:00,115,135,19
865,34,2024-01-09 00:00:00,65,480,12
866,34,2024-02-08 00:00:00,140,76,20
867,34,2024-03-09 00:00:00,65,59,3
868,34,2024-04-08 00:00:00,142,285,4
869,34,2024-05-08 00:00:00,99,445,11
870,34,2024-06-07 00:00:00,65,446,5
871,35,2022-06-18 12:00:00,49,382,5
872,35,2022-07-18 12:00:00,24,356,9
873,35,2022-08-17 12:00:00,31,383,13
874,35,2022-09-16 12:00:00,84,396,13
875,35,2022-10-16 12:00:00,81,190,5
876,35,2022-11-15 12:00:00,121,379,5
877,35,2022-12-15 12:00:00,136,67,10
878,35,2023-01-14 12:00:00,35,238,4
879,35,2023-02-13 12:00:00,40,205,16
880,35,2023-03-15 12:00:00,84,310,5
881,35,2023-04-14 12:00:00,88,356,3
882,35,2023-05-14 12:00:00,50,94,18
883,35,2023-06-13 12:00:00,89,487,13
884,35,2023-07-13 12:00:00,67,139,11
885,35,2023-08-12 12:00:00,24,170,13
886,35,2023-09-11 12:00:00,119,427,8
887,35,2023-10-11 12:00:00,54,134,5
888,35,2023-11-10 12:00:00,20,306,18
889,35,2023-12-10 12:00:00,49,210,19
890,35,2024-01-09 12:00:00,64,127,20
891,35,2024-02-08 12:00:00,137,112,12
892,35,2024-03-09 12:00:00,113,397,10
893,35,2024-04-08 12:00:00,139,164,3
894,35,2024-05-08 12:00:00,148,244,18
895,35,2024-06-07 12:00:00,85,165,14
896,36,2022-06-19 00:00:00,119,210,3
897,36,2022-07-19 00:00:00,20,148,18
898,36,2022-08-18 00:00:00,25,489,9
899,36,2022-09-17 00:00:00,49,307,13
900,36,2022-10-17 00:00:00,108,164,8
901,36,2022-11-16 00:00:00,38,497,12
902,36,2022-12-16 00:00:00,28,380,3
903,36,2023-01-15 00:00:00,53,121,2
904,36,2023-02-14 00:00:00,45,55,4
905,36,2023-03-16 00:00:00,38,382,17
906,36,2023-04-15 00:00:00,133,72,9
907,36,2023-05-15 00:00:00,41,122,6
908,36,2023-06-14 00:00:00,37,312,10
909,36,2023-07-14 00:00:00,129,99,4
910,36,2023-08-13 00:00:00,29,319,17
911,36,2023-09-12 00:00:00,38,269,4
912,36,2023-10-12 00:00:00,115,328,18
913,36,2023-11-11 00:00:00,83,155,6
914,36,2023-12-11 00:00:00,115,241,14
915,36,2024-01-10 00:00:00,52,125,16
916,36,2024-02-09 00:00:00,70,180,14
917,36,2024-03-10 00:00:00,107,488,10
918,36,2024-04-09 00:00:00,145,71,6
919,36,2024-05-09 00:00:00,130,493,18
920,36,2024-06-08 00:00:00,117,60,15
921,37,2022-06-19 12:00:00,0,1,0
922,37,2022-07-19 12:00:00,0,1,0
923,37,2022-08-18 12:00:00,0,2,0
924,37,2022-09-17 12:00:00,0,9,0
925,37,2022-10-17 12:00:00,0,3,0
926,37,2022-11-16 12:00:00,0,9,0
927,37,2022-12-16 12:00:00,0,0,0
928,37,2023-01-15 12:00:00,0,6,0
929,37,2023-02-14 12:00:00,0,2,0
930,37,2023-03-16 12:00:00,0,3,0
931,37,2023-04-15 12:00:00,0,0,0
932,37,2023-05-15 12:00:00,0,10,0
933,37,2023-06-14 12:00:00,0,5,0
934,37,2023-07-14 12:00:00,0,3,0
935,37,2023-08-13 12:00:00,0,8,0
936,37,2023-09-12 12:00:00,0,8,0
937,37,2023-10-12 12:00:00,0,6,0
938,37,2023-11-11 12:00:00,0,8,0
939,37,2023-12-11 12:00:00,0,1,0
940,37,2024-01-10 12:00:00,0,7,0
941,37,2024-02-09 12:00:00,0,4,0
942,37,2024-03-10 12:00:00,0,7,0
943,37,2024-04-09 12:00:00,0,9,0
944,37,2024-05-09 12:00:00,0,10,0
945,37,2024-06-08 12:00:00,0,8,0
946,38,2022-06-20 00:00:00,98,424,17
947,38,2022-07-20 00:00:00,33,143,20
948,38,2022-08-19 00:00:00,138,186,3
949,38,2022-09-18 00:00:00,67,387,20
950,38,2022-10-18 00:00:00,38,207,17
951,38,2022-11-17 00:00:00,107,387,2
952,38,2022-12-17 00:00:00,117,255,9
953,38,2023-01-16 00:00:00,93,435,5
954,38,2023-02-15 00:00:00,55,204,16
955,38,2023-03-17 00:00:00,129,334,14
956,38,2023-04-16 00:00:00,142,465,15
957,38,2023-05-16 00:00:00,107,479,11
958,38,2023-06-15 00:00:00,73,241,7
959,38,2023-07-15 00:00:00,128,400,15
960,38,2023-08-14 00:00:00,102,122,8
961,38,2023-09-13 00:00:00,138,202,5
962,38,2023-10-13 00:00:00,97,467,9
963,38,2023-11-12 00:00:00,124,85,8
964,38,2023-12-12 00:00:00,20,274,10
965,38,2024-01-11 00:00:00,103,293,12
966,38,2024-02-10 00:00:00,71,94,9
967,38,2024-03-11 00:00:00,147,66,17
968,38,2024-04-10 00:00:00,45,251,18
969,38,2024-05-10 00:00:00,31,342,18
970,38,2024-06-09 00:00:00,22,304,3
971,39,2022-06-20 12:00:00,87,132,2
972,39,2022-07-20 12:00:00,138,92,2
973,39,2022-08-19 12:00:00,57,80,7
974,39,2022-09-18 12:00:00,49,343,14
975,39,2022-10-18 12:00:00,80,275,20
976,39,2022-11-17 12:00:00,91,402,11
977,39,2022-12-17 12:00:00,71,269,19
978,39,2023-01-16 12:00:00,139,68,9
979,39,2023-02-15 12:00:00,124,196,11
980,39,2023-03-17 12:00:00,38,401,15
981,39,2023-04-16 12:00:00,65,218,14
982,39,2023-05-16 12:00:00,140,214,16
983,39,2023-06-15 12:00:00,113,380,16
984,39,2023-07-15 12:00:00,134,453,19
985,39,2023-08-14 12:00:00,83,139,4
986,39,2023-09-13 12:00:00,145,367,5
987,39,2023-10-13 12:00:00,45,388,13
988,39,2023-11-12 12:00:00,129,138,13
989,39,2023-12-12 12:00:00,40,500,4
990,39,2024-01-11 12:00:00,34,468,2
991,39,2024-02-10 12:00:00,22,102,11
992,39,2024-03-11 12:00:00,22,204,5
993,39,2024-04-10 12:00:00,89,101,17
994,39,2024-05-10 12:00:00,116,167,18
995,39,2024-06-09 12:00:00,27,259,14
996,40,2022-06-21 00:00:00,86,113,7
997,40,2022-07-21 00:00:00,89,84,17
998,40,2022-08-20 00:00:00,133,352,4
999,40,2022-09-19 00:00:00,148,219,20
1000,40,2022-10-19 00:00:00,75,201,16
1001,40,2022-11-18 00:00:00,25,152,17
1002,40,2022-12-18 00:00:00,134,312,11
1003,40,2023-01-17 00:00:00,42,311,14
1004,40,2023-02-16 00:00:00,85,161,4
1005,40,2023-03-18 00:00:00,38,447,8
1006,40,2023-04-17 00:00:00,25,451,7
1007,40,2023-05-17 00:00:00,42,93,9
1008,40,2023-06-16 00:00:00,70,429,3
1009,40,2023-07-16 00:00:00,127,339,19
1010,40,2023-08-15 00:00:00,118,462,4
1011,40,2023-09-14 00:00:00,78,172,13
1012,40,2023-10-14 00:00:00,107,62,18
1013,40,2023-11-13 00:00:00,148,59,9
1014,40,2023-12-13 00:00:00,143,436,5
1015,40,2024-01-12 00:00:00,143,139,18
1016,40,2024-02-11 00:00:00,131,276,6
1017,40,2024-03-12 00:00:00,21,495,4
1018,40,2024-04-11 00:00:00,34,497,20
1019,40,2024-05-11 00:00:00,117,245,7
1020,40,2024-06-10 00:00:00,143,392,4
1021,41,2022-06-21 12:00:00,3,43,5
1022,41,2022-07-21 12:00:00,23,47,4
1023,41,2022-08-20 12:00:00,23,43,0
1024,41,2022-09-19 12:00:00,20,82,1
1025,41,2022-10-19 12:00:00,11,67,1
1026,41,2022-11-18 12:00:00,14,41,4
1027,41,2022-12-18 12:00:00,1,14,0
1028,41,2023-01-17 12:00:00,14,77,3
1029,41,2023-02-16 12:00:00,5,29,5
1030,41,2023-03-18 12:00:00,7,100,1
1031,41,2023-04-17 12:00:00,29,43,0
1032,41,2023-05-17 12:00:00,2,97,0
1033,41,2023-06-16 12:00:00,7,83,5
1034,41,2023-07-16 12:00:00,28,89,4
1035,41,2023-08-15 12:00:00,4,11,4
1036,41,2023-09-14 12:00:00,11,70,5
1037,41,2023-10-14 12:00:00,18,84,2
1038,41,2023-11-13 12:00:00,22,76,1
1039,41,2023-12-13 12:00:00,30,90,4
1040,41,2024-01-12 12:00:00,15,36,1
1041,41,2024-02-11 12:00:00,23,65,1
1042,41,2024-03-12 12:00:00,16,42,0
1043,41,2024-04-11 12:00:00,8,61,3
1044,41,2024-05-11 12:00:00,4,98,2
1045,41,2024-06-10 12:00:00,9,6,4
1046,42,2022-06-22 00:00:00,0,6,0
1047,42,2022-07-22 00:00:00,0,5,0
1048,42,2022-08-21 00:00:00,0,4,0
1049,42,2022-09-20 00:00:00,0,5,0
1050,42,2022-10-20 00:00:00,0,10,0
1051,42,2022-11-19 00:00:00,0,4,0
1052,42,2022-12-19 00:00:00,0,3,0
1053,42,2023-01-18 00:00:00,0,0,0
1054,42,2023-02-17 00:00:00,0,1,0
1055,42,2023-03-19 00:00:00,0,5,0
1056,42,2023-04-18 00:00:00,0,5,0
1057,42,2023-05-18 00:00:00,0,1,0
1058,42,2023-06-17 00:00:00,0,6,0
1059,42,2023-07-17 00:00:00,0,7,0
1060,42,2023-08-16 00:00:00,0,4,0
1061,42,2023-09-15 00:00:00,0,9,0
1062,42,2023-10-15 00:00:00,0,2,0
1063,42,2023-11-14 00:00:00,0,2,0
1064,42,2023-12-14 00:00:00,0,4,0
1065,42,2024-01-13 00:00:00,0,10,0
1066,42,2024-02-12 00:00:00,0,3,0
1067,42,2024-03-13 00:00:00,0,0,0
1068,42,2024-04-12 00:00:00,0,7,0
1069,42,2024-05-12 00:00:00,0,4,0
1070,42,2024-06-11 00:00:00,0,5,0
1071,43,2022-06-22 12:00:00,0,0,0
1072,43,2022-07-22 12:00:00,0,1,0
1073,43,2022-08-21 12:00:00,0,6,0
1074,43,2022-09-20 12:00:00,0,1,0
1075,43,2022-10-20 12:00:00,0,10,0
1076,43,2022-11-19 12:00:00,0,2,0
1077,43,2022-12-19 12:00:00,0,4,0
1078,43,2023-01-18 12:00:00,0,9,0
1079,43,2023-02-17 12:00:00,0,6,0
1080,43,2023-03-19 12:00:00,0,9,0
1081,43,2023-04-18 12:00:00,0,2,0
1082,43,2023-05-18 12:00:00,0,6,0
1083,43,2023-06-17 12:00:00,0,10,0
1084,43,2023-07-17 12:00:00,0,6,0
1085,43,2023-08-16 12:00:00,0,0,0
1086,43,2023-09-15 12:00:00,0,3,0
1087,43,2023-10-15 12:00:00,0,0,0
1088,43,2023-11-14 12:00:00,0,2,0
1089,43,2023-12-14 12:00:00,0,7,0
1090,43,2024-01-13 12:00:00,0,2,0
1091,43,2024-02-12 12:00:00,0,10,0
1092,43,2024-03-13 12:00:00,0,7,0
1093,43,2024-04-12 12:00:00,0,9,0
1094,43,2024-05-12 12:00:00,0,9,0
1095,43,2024-06-11 12:00:00,0,7,0
1096,44,2022-06-23 00:00:00,63,458,14
1097,44,2022-07-23 00:00:00,55,266,17
1098,44,2022-08-22 00:00:00,113,268,15
1099,44,2022-09-21 00:00:00,55,300,18
1100,44,2022-10-21 00:00:00,118,87,8
1101,44,2022-11-20 00:00:00,76,62,9
1102,44,2022-12-20 00:00:00,37,332,17
1103,44,2023-01-19 00:00:00,127,328,16
1104,44,2023-02-18 00:00:00,38,425,11
1105,44,2023-03-20 00:00:00,112,92,19
1106,44,2023-04-19 00:00:00,65,404,18
1107,44,2023-05-19 00:00:00,146,108,7
1108,44,2023-06-18 00:00:00,72,251,11
1109,44,2023-07-18 00:00:00,81,97,5
1110,44,2023-08-17 00:00:00,91,445,3
1111,44,2023-09-16 00:00:00,105,417,15
1112,44,2023-10-16 00:00:00,23,285,20
1113,44,2023-11-15 00:00:00,105,295,5
1114,44,2023-12-15 00:00:00,99,230,6
1115,44,2024-01-14 00:00:00,39,56,20
1116,44,2024-02-13 00:00:00,139,369,20
1117,44,2024-03-14 00:00:00,92,160,20
1118,44,2024-04-13 00:00:00,101,470,18
1119,44,2024-05-13 00:00:00,95,179,12
1120,44,2024-06-12 00:00:00,50,155,19
1121,45,2022-06-23 12:00:00,0,4,0
1122,45,2022-07-23 12:00:00,0,1,0
1123,45,2022-08-22 12:00:00,0,1,0
1124,45,2022-09-21 12:00:00,0,6,0
1125,45,2022-10-21 12:00:00,0,5,0
1126,45,2022-11-20 12:00:00,0,0,0
1127,45,2022-12-20 12:00:00,0,1,0
1128,45,2023-01-19 12:00:00,0,0,0
1129,45,2023-02-18 12:00:00,0,4,0
1130,45,2023-03-20 12:00:00,0,3,0
1131,45,2023-04-19 12:00:00,0,1,0
1132,45,2023-05-19 12:00:00,0,4,0
1133,45,2023-06-18 12:00:00,0,6,0
1134,45,2023-07-18 12:00:00,0,6,0
1135,45,2023-08-17 12:00:00,0,0,0
1136,45,2023-09-16 12:00:00,0,5,0
1137,45,2023-10-16 12:00:00,0,2,0
1138,45,2023-11-15 12:00:00,0,3,0
1139,45,2023-12-15 12:00:00,0,5,0
1140,45,2024-01-14 12:00:00,0,2,0
1141,45,2024-02-13 12:00:00,0,3,0
1142,45,2024-03-14 12:00:00,0,3,0
1143,45,2024-04-13 12:00:00,0,3,0
1144,45,2024-05-13 12:00:00,0,9,0
1145,45,2024-06-12 12:00:00,0,5,0
1146,46,2022-06-24 00:00:00,19,71,2
1147,46,2022-07-24 00:00:00,29,45,5
1148,46,2022-08-23 00:00:00,16,43,0
1149,46,2022-09-22 00:00:00,2,95,4
1150,46,2022-10-22 00:00:00,7,78,1
1151,46,2022-11-21 00:00:00,8,50,0
1152,46,2022-12-21 00:00:00,18,70,0
1153,46,2023-01-20 00:00:00,5,12,2
1154,46,2023-02-19 00:00:00,17,51,5
1155,46,2023-03-21 00:00:00,3,89,2
1156,46,2023-04-20 00:00:00,5,97,5
1157,46,2023-05-20 00:00:00,9,80,1
1158,46,2023-06-19 00:00:00,6,59,0
1159,46,2023-07-19 00:00:00,13,60,0
1160,46,2023-08-18 00:00:00,11,14,0
1161,46,2023-09-17 00:00:00,23,59,1
1162,46,2023-10-17 00:00:00,3,48,4
1163,46,2023-11-16 00:00:00,10,100,5
1164,46,2023-12-16 00:00:00,29,88,3
1165,46,2024-01-15 00:00:00,17,57,5
1166,46,2024-02-14 00:00:00,8,62,4
1167,46,2024-03-15 00:00:00,8,77,2
1168,46,2024-04-14 00:00:00,27,62,3
1169,46,2024-05-14 00:00:00,12,20,0
1170,46,2024-06-13 00:00:00,8,77,4
1171,47,2022-06-24 12:00:00,46,185,10
1172,47,2022-07-24 12:00:00,32,266,3
1173,47,2022-08-23 12:00:00,23,154,6
1174,47,2022-09-22 12:00:00,88,302,5
1175,47,2022-10-22 12:00:00,97,188,11
1176,47,2022-11-21 12:00:00,24,360,8
1177,47,2022-12-21 12:00:00,133,184,11
1178,47,2023-01-20 12:00:00,84,495,9
1179,47,2023-02-19 12:00:00,117,397,13
1180,47,2023-03-21 12:00:00,144,413,18
1181,47,2023-04-20 12:00:00,92,252,6
1182,47,2023-05-20 12:00:00,146,457,15
1183,47,2023-06-19 12:00:00,52,444,4
1184,47,2023-07-19 12:00:00,140,308,11
1185,47,2023-08-18 12:00:00,130,225,20
1186,47,2023-09-17 12:00:00,95,359,11
1187,47,2023-10-17 12:00:00,77,479,17
1188,47,2023-11-16 12:00:00,52,371,13
1189,47,2023-12-16 12:00:00,57,478,4
1190,47,2024-01-15 12:00:00,21,154,16
1191,47,2024-02-14 12:00:00,55,104,3
1192,47,2024-03-15 12:00:00,122,109,8
1193,47,2024-04-14 12:00:00,81,111,7
1194,47,2024-05-14 12:00:00,91,204,14
1195,47,2024-06-13 12:00:00,119,407,8
1196,48,2022-06-25 00:00:00,5,96,1
1197,48,2022-07-25 00:00:00,11,55,5
1198,48,2022-08-24 00:00:00,29,99,2
1199,48,2022-09-23 00:00:00,20,41,0
1200,48,2022-10-23 00:00:00,5,53,5
1201,48,2022-11-22 00:00:00,9,82,1
1202,48,2022-12-22 00:00:00,29,39,1
1203,48,2023-01-21 00:00:00,16,83,5
